Month,division,Line,Day Type,num_on_time_trips,num_sched_trips,terminal_on_time_performance
2020-06-01,B DIVISION,H,2,1178,1185,0.994092827004219
2020-06-01,B DIVISION,J,1,5683,5921,0.959804087147441
2020-06-01,B DIVISION,J,2,1437,1604,0.895885286783042
2020-06-01,B DIVISION,L,1,6908,7114,0.971043013775654
2020-06-01,B DIVISION,L,2,3401,3626,0.937948152233866
2020-06-01,B DIVISION,M,1,5562,5888,0.944633152173913
2020-06-01,B DIVISION,M,2,1798,1820,0.987912087912088
2020-06-01,B DIVISION,N,1,7713,9324,0.827220077220077
2020-06-01,B DIVISION,N,2,1326,1836,0.722222222222222
2020-06-01,B DIVISION,Q,1,6391,6929,0.922355318227738
2020-06-01,B DIVISION,Q,2,1877,2176,0.862591911764706
2020-06-01,B DIVISION,R,1,5540,6159,0.899496671537587
2020-06-01,B DIVISION,R,2,1463,1728,0.846643518518518
2020-07-01,A DIVISION,1,1,9469,10104,0.93715360253365
2020-07-01,A DIVISION,1,2,2261,2336,0.967893835616438
2020-07-01,A DIVISION,2,1,6020,7093,0.848724094177358
2020-07-01,A DIVISION,2,2,1867,2370,0.787763713080169
2020-07-01,A DIVISION,3,1,5857,6454,0.907499225286644
2020-07-01,A DIVISION,3,2,1447,1702,0.850176263219742
2020-07-01,A DIVISION,4,1,7260,8140,0.891891891891892
2020-07-01,A DIVISION,4,2,1837,2418,0.759718775847808
2020-07-01,A DIVISION,5,1,6257,7146,0.875594738315141
2020-07-01,A DIVISION,5,2,740,798,0.927318295739348
2020-07-01,A DIVISION,6,1,11156,12244,0.911140150277687
2020-07-01,A DIVISION,6,2,2314,2558,0.904612978889758
2020-07-01,A DIVISION,7,1,13587,14388,0.944328607172644
2020-07-01,A DIVISION,7,2,2806,2900,0.967586206896552
2020-07-01,B DIVISION,A,1,7024,8250,0.851393939393939
2020-07-01,B DIVISION,A,2,2194,2532,0.86650868878357
2020-07-01,B DIVISION,B,1,3503,4312,0.812384044526902
2020-07-01,B DIVISION,C,1,3154,3559,0.886203989884799
2020-07-01,B DIVISION,C,2,1150,1410,0.815602836879433
2020-07-01,B DIVISION,D,1,5091,6028,0.844558725945587
2020-07-01,B DIVISION,D,2,1897,2088,0.908524904214559
2020-07-01,B DIVISION,E,1,8187,9020,0.907649667405765
2020-07-01,B DIVISION,E,2,1681,1896,0.886603375527426
2020-07-01,B DIVISION,F,1,5761,6732,0.855763517528223
2020-07-01,B DIVISION,F,2,1651,1886,0.875397667020148
2020-07-01,B DIVISION,FS,1,5169,5192,0.995570107858244
2020-07-01,B DIVISION,FS,2,1922,1922,1.0
2020-07-01,B DIVISION,G,1,5622,6160,0.912662337662338
2020-07-01,B DIVISION,G,2,1918,2094,0.915950334288443
2020-07-01,B DIVISION,H,1,3589,3696,0.971049783549784
2020-07-01,B DIVISION,H,2,1358,1420,0.956338028169014
2020-07-01,B DIVISION,J,1,5779,6142,0.940898730055357
2020-07-01,B DIVISION,J,2,1965,2028,0.968934911242604
2020-07-01,B DIVISION,L,1,11322,11932,0.948876969493798
2020-07-01,B DIVISION,L,2,4096,4272,0.958801498127341
2020-07-01,B DIVISION,M,1,5467,5940,0.92037037037037
2020-07-01,B DIVISION,M,2,1992,2060,0.966990291262136
2020-07-01,B DIVISION,N,1,8109,10422,0.778065630397237
2020-07-01,B DIVISION,N,2,1372,2030,0.675862068965517
2020-07-01,B DIVISION,Q,1,5946,6929,0.85813248665031
2020-07-01,B DIVISION,Q,2,2058,2400,0.8575
2020-07-01,B DIVISION,R,1,5150,5962,0.86380409258638
2020-07-01,B DIVISION,R,2,1797,1944,0.924382716049383
2020-08-01,A DIVISION,1,1,9094,9690,0.938493292053664
2020-08-01,A DIVISION,1,2,2825,2920,0.967465753424658
2020-08-01,A DIVISION,2,1,5515,6800,0.811029411764706
2020-08-01,A DIVISION,2,2,1880,2485,0.756539235412475
2020-08-01,A DIVISION,3,1,5340,6352,0.840680100755668
2020-08-01,A DIVISION,3,2,1753,2090,0.838755980861244
2020-08-01,A DIVISION,4,1,6454,7697,0.838508509809016
2020-08-01,A DIVISION,4,2,2009,2556,0.785993740219092
2020-08-01,A DIVISION,5,1,5642,6777,0.832521764792681
2020-08-01,A DIVISION,5,2,1984,2106,0.942070275403609
2020-08-01,A DIVISION,6,1,10121,11453,0.88369859425478
2020-08-01,A DIVISION,6,2,2237,2580,0.867054263565892
2020-08-01,A DIVISION,7,1,12283,13710,0.895915390226112
2020-08-01,A DIVISION,7,2,3380,3464,0.975750577367206
2020-08-01,A DIVISION,GS,1,8066,8128,0.992372047244094
2020-08-01,A DIVISION,GS,2,2046,2061,0.992721979621543
2020-08-01,B DIVISION,A,1,6510,7875,0.826666666666667
2020-08-01,B DIVISION,A,2,2287,2773,0.824738550306527
2020-08-01,B DIVISION,B,1,3362,4116,0.816812439261419
2020-08-01,B DIVISION,C,1,3014,3382,0.891188645771733
2020-08-01,B DIVISION,C,2,1273,1560,0.816025641025641
2020-08-01,B DIVISION,D,1,4890,5754,0.849843587069864
2020-08-01,B DIVISION,D,2,2131,2226,0.957322551662174
2020-08-01,B DIVISION,E,1,7892,8610,0.916608594657375
2020-08-01,B DIVISION,E,2,1893,2100,0.901428571428571
2020-08-01,B DIVISION,F,1,5604,6577,0.852060209822107
2020-08-01,B DIVISION,F,2,1746,2090,0.835406698564593
2020-08-01,B DIVISION,FS,1,4911,4956,0.9909200968523
2020-08-01,B DIVISION,FS,2,2109,2120,0.994811320754717
2020-08-01,B DIVISION,G,1,5600,6044,0.926538716082065
2020-08-01,B DIVISION,G,2,1952,2146,0.909599254426841
2020-08-01,B DIVISION,H,1,3373,3528,0.956065759637188
2020-08-01,B DIVISION,H,2,1489,1565,0.951437699680511
2020-08-01,B DIVISION,J,1,5363,5859,0.915343915343915
2020-08-01,B DIVISION,J,2,2065,2240,0.921875
2020-08-01,B DIVISION,L,1,10759,11357,0.947345249625782
2020-08-01,B DIVISION,L,2,4506,4604,0.97871416159861
2020-08-01,B DIVISION,M,1,5280,5670,0.931216931216931
2020-08-01,B DIVISION,M,2,2254,2292,0.983420593368237
2020-08-01,B DIVISION,N,1,7827,9670,0.809410548086867
2020-08-01,B DIVISION,N,2,1797,2316,0.775906735751295
2020-08-01,B DIVISION,Q,1,5910,6847,0.863151745289908
2020-08-01,B DIVISION,Q,2,2318,2634,0.880030372057707
2020-08-01,B DIVISION,R,1,5354,5943,0.900891805485445
2020-08-01,B DIVISION,R,2,2017,2160,0.933796296296296
2020-09-01,A DIVISION,1,1,8939,9625,0.928727272727273
2020-09-01,A DIVISION,1,2,2465,2610,0.944444444444444
2020-09-01,A DIVISION,2,1,5559,6785,0.81930729550479
2020-09-01,A DIVISION,2,2,1368,2042,0.669931439764936
2020-09-01,A DIVISION,3,1,5682,6222,0.91321118611379
2020-09-01,A DIVISION,3,2,1350,1876,0.719616204690832
2020-09-01,A DIVISION,4,1,6932,7821,0.886331671141798
2020-09-01,A DIVISION,4,2,2037,2388,0.853015075376884
2020-09-01,A DIVISION,5,1,6079,6856,0.886668611435239
2020-09-01,A DIVISION,5,2,1892,2010,0.941293532338308
2020-09-01,A DIVISION,6,1,10423,11628,0.896370829033368
2020-09-01,A DIVISION,6,2,2302,2518,0.914217633042097
2020-09-01,A DIVISION,7,1,13036,13577,0.960153200265154
2020-09-01,A DIVISION,7,2,3098,3210,0.965109034267913
2020-09-01,A DIVISION,GS,1,10590,10668,0.992688413948256
2020-09-01,A DIVISION,GS,2,3042,3042,1.0
2020-09-01,B DIVISION,A,1,6615,7927,0.834489718682982
2020-09-01,B DIVISION,A,2,1987,2519,0.788805081381501
2020-09-01,B DIVISION,B,1,3475,4110,0.845498783454988
2020-09-01,B DIVISION,C,1,3069,3406,0.901056958308867
2020-09-01,B DIVISION,C,2,1132,1398,0.809728183118741
2020-09-01,B DIVISION,D,1,4812,5754,0.836287799791449
2020-09-01,B DIVISION,D,2,1612,1886,0.854718981972428
2020-09-01,B DIVISION,E,1,7247,8504,0.852187206020696
2020-09-01,B DIVISION,E,2,1633,1916,0.852296450939457
2020-09-01,B DIVISION,F,1,5050,6420,0.786604361370716
2020-09-01,B DIVISION,F,2,1462,1877,0.778902503995738
2020-09-01,B DIVISION,FS,1,4954,4956,0.999596448748991
2020-09-01,B DIVISION,FS,2,1879,1894,0.99208025343189
2020-09-01,B DIVISION,G,1,5268,5880,0.895918367346939
2020-09-01,B DIVISION,G,2,1607,1904,0.844012605042017
2020-09-01,B DIVISION,H,1,3451,3528,0.978174603174603
2020-09-01,B DIVISION,H,2,1370,1398,0.97997138769671
2020-09-01,B DIVISION,J,1,5479,5857,0.935461840532696
2020-09-01,B DIVISION,J,2,1888,2004,0.942115768463074
2020-09-01,B DIVISION,L,1,10548,11466,0.919937205651491
2020-09-01,B DIVISION,L,2,2761,2898,0.952726017943409
2020-09-01,B DIVISION,M,1,5314,5668,0.937544107268878
2020-09-01,B DIVISION,M,2,2028,2048,0.990234375
2020-09-01,B DIVISION,N,1,7631,9667,0.789386572876797
2020-09-01,B DIVISION,N,2,1599,2062,0.775460717749758
2020-09-01,B DIVISION,Q,1,5931,6648,0.892148014440433
2020-09-01,B DIVISION,Q,2,2443,2688,0.908854166666667
2020-09-01,B DIVISION,R,1,5192,5907,0.878957169459963
2020-09-01,B DIVISION,R,2,1690,1940,0.871134020618557
2020-10-01,A DIVISION,1,1,9256,10064,0.919713831478537
2020-10-01,A DIVISION,1,2,2224,2372,0.937605396290051
2020-10-01,A DIVISION,2,1,6044,7128,0.847923681257015
2020-10-01,A DIVISION,2,2,1480,1920,0.770833333333333
2020-10-01,A DIVISION,3,1,6008,6551,0.917111891314303
2020-10-01,A DIVISION,3,2,1425,1886,0.755567338282078
2020-10-01,A DIVISION,4,1,7427,8207,0.904959181186792
2020-10-01,A DIVISION,4,2,2624,3166,0.828806064434618
2020-10-01,A DIVISION,5,1,6458,7186,0.898691900918452
2020-10-01,A DIVISION,5,2,2006,2026,0.990128331688055
2020-10-01,A DIVISION,6,1,11376,12240,0.929411764705882
2020-10-01,A DIVISION,6,2,2095,2390,0.876569037656904
2020-10-01,A DIVISION,7,1,13703,14141,0.969026235768333
2020-10-01,A DIVISION,7,2,2973,3122,0.952274183215887
2020-10-01,A DIVISION,GS,1,11150,11176,0.997673586256263
2020-10-01,A DIVISION,GS,2,3082,3096,0.995478036175711
2020-10-01,B DIVISION,A,1,6696,8305,0.806261288380494
2020-10-01,B DIVISION,A,2,2138,2530,0.845059288537549
2020-10-01,B DIVISION,B,1,3752,4297,0.873167326041424
2020-10-01,B DIVISION,C,1,3176,3565,0.890883590462833
2020-10-01,B DIVISION,C,2,1149,1410,0.814893617021277
2020-10-01,B DIVISION,D,1,4993,6141,0.813059762253705
2020-10-01,B DIVISION,D,2,3120,3310,0.942598187311178
2020-10-01,B DIVISION,E,1,7032,8711,0.807255194581564
2020-10-01,B DIVISION,E,2,1550,1938,0.799793601651187
2020-10-01,B DIVISION,F,1,5429,6756,0.803582001184133
2020-10-01,B DIVISION,F,2,1604,1888,0.849576271186441
2020-10-01,B DIVISION,FS,1,5186,5192,0.99884437596302
2020-10-01,B DIVISION,FS,2,1922,1922,1.0
2020-10-01,B DIVISION,G,1,5797,6319,0.917391992403861
2020-10-01,B DIVISION,G,2,1923,2094,0.918338108882522
2020-10-01,B DIVISION,H,1,3628,3696,0.981601731601732
2020-10-01,B DIVISION,H,2,1405,1419,0.990133897110641
2020-10-01,B DIVISION,J,1,5693,6138,0.927500814597589
2020-10-01,B DIVISION,J,2,1869,2028,0.921597633136095
2020-10-01,B DIVISION,L,1,11367,12012,0.946303696303696
2020-10-01,B DIVISION,L,2,4005,4090,0.97921760391198
2020-10-01,B DIVISION,M,1,5562,5940,0.936363636363636
2020-10-01,B DIVISION,M,2,2067,2084,0.991842610364683
2020-10-01,B DIVISION,N,1,8302,10132,0.819384129490722
2020-10-01,B DIVISION,N,2,2452,3034,0.808174027686223
2020-10-01,B DIVISION,Q,1,6373,6930,0.91962481962482
2020-10-01,B DIVISION,Q,2,2155,2430,0.886831275720165
2020-10-01,B DIVISION,R,1,5544,6197,0.894626432144586
2020-10-01,B DIVISION,R,2,2487,2772,0.897186147186147
2020-11-01,A DIVISION,1,1,7626,8316,0.917027417027417
2020-11-01,A DIVISION,1,2,2627,2856,0.919817927170868
2020-11-01,A DIVISION,2,1,5332,6452,0.826410415375078
2020-11-01,A DIVISION,2,2,1306,2130,0.613145539906103
2020-11-01,A DIVISION,3,1,5378,5963,0.901895019285594
2020-11-01,A DIVISION,3,2,1544,2055,0.751338199513382
2020-11-01,A DIVISION,4,1,6726,7420,0.906469002695418
2020-11-01,A DIVISION,4,2,2274,2830,0.803533568904594
2020-11-01,A DIVISION,5,1,5817,6571,0.885253386090397
2020-11-01,A DIVISION,5,2,953,1186,0.8035413153457
2020-11-01,A DIVISION,6,1,9968,11167,0.892630070744157
2020-11-01,A DIVISION,6,2,3194,3630,0.879889807162534
2020-11-01,A DIVISION,7,1,12342,12875,0.958601941747573
2020-11-01,A DIVISION,7,2,3397,3682,0.922596414991852
2020-11-01,A DIVISION,GS,1,10126,10160,0.996653543307087
2020-11-01,A DIVISION,GS,2,3353,3356,0.999106078665078
2020-11-01,B DIVISION,A,1,6185,7493,0.825437074602963
2020-11-01,B DIVISION,A,2,2303,2800,0.8225
2020-11-01,B DIVISION,B,1,3400,3920,0.86734693877551
2020-11-01,B DIVISION,C,1,2811,3086,0.910887880751782
2020-11-01,B DIVISION,C,2,1349,1548,0.871447028423773
2020-11-01,B DIVISION,D,1,4494,5473,0.821121871003106
2020-11-01,B DIVISION,D,2,1705,2144,0.795242537313433
2020-11-01,B DIVISION,E,1,6293,7138,0.881619501260857
2020-11-01,B DIVISION,E,2,1925,2134,0.902061855670103
2020-11-01,B DIVISION,F,1,5205,6189,0.841008240426563
2020-11-01,B DIVISION,F,2,1819,2053,0.886020457866537
2020-11-01,B DIVISION,FS,1,4698,4720,0.995338983050847
2020-11-01,B DIVISION,FS,2,2082,2098,0.992373689227836
2020-11-01,B DIVISION,G,1,5071,5600,0.905535714285714
2020-11-01,B DIVISION,G,2,1995,2294,0.869659982563208
2020-11-01,B DIVISION,H,1,3044,3130,0.972523961661342
2020-11-01,B DIVISION,H,2,1186,1216,0.975328947368421
2020-11-01,B DIVISION,J,1,5250,5580,0.940860215053763
2020-11-01,B DIVISION,J,2,2102,2224,0.945143884892086
2020-11-01,B DIVISION,L,1,10626,11177,0.950702335152545
2020-11-01,B DIVISION,L,2,4190,4337,0.966105602951349
2020-11-01,B DIVISION,M,1,5042,5400,0.933703703703704
2020-11-01,B DIVISION,M,2,1827,1845,0.990243902439024
2020-11-01,B DIVISION,N,1,7176,9118,0.787014696205308
2020-11-01,B DIVISION,N,2,2009,2391,0.840234211626934
2020-11-01,B DIVISION,Q,1,5586,6356,0.878854625550661
2020-11-01,B DIVISION,Q,2,2317,2597,0.892183288409704
2020-11-01,B DIVISION,R,1,4850,5635,0.860692102928128
2020-11-01,B DIVISION,R,2,1997,2129,0.937999060591827
2020-12-01,A DIVISION,1,1,9147,10250,0.892390243902439
2020-12-01,A DIVISION,1,2,2337,2610,0.895402298850575
2020-12-01,A DIVISION,2,1,5945,7192,0.826612903225806
2020-12-01,A DIVISION,2,2,1516,2142,0.707749766573296
2020-12-01,A DIVISION,3,1,5738,6508,0.881684081130916
2020-12-01,A DIVISION,3,2,989,1364,0.725073313782991
2020-12-01,A DIVISION,4,1,7200,8140,0.884520884520884
2020-12-01,A DIVISION,4,2,1909,2388,0.799413735343384
2020-12-01,A DIVISION,5,1,6382,7244,0.881004969630039
2020-12-01,A DIVISION,5,2,1654,2059,0.80330257406508
2020-12-01,A DIVISION,6,1,10572,12245,0.863372805226623
2020-12-01,A DIVISION,6,2,2184,2518,0.867355043685465
2020-12-01,A DIVISION,7,1,12870,14192,0.90684892897407
2020-12-01,A DIVISION,7,2,3359,3614,0.929441062534588
2020-12-01,A DIVISION,GS,1,11079,11176,0.991320687186829
2020-12-01,A DIVISION,GS,2,3039,3042,0.999013806706114
2020-12-01,B DIVISION,A,1,6432,8273,0.777468874652484
2020-12-01,B DIVISION,A,2,2062,2519,0.818578801111552
2020-12-01,B DIVISION,B,1,3490,4262,0.818864382918818
2020-12-01,B DIVISION,C,1,3279,3565,0.919775596072931
2020-12-01,B DIVISION,C,2,1192,1398,0.852646638054363
2020-12-01,B DIVISION,D,1,4908,6022,0.815011624045168
2020-12-01,B DIVISION,D,2,1480,1944,0.761316872427984
2020-12-01,B DIVISION,E,1,8004,9018,0.887558216899534
2020-12-01,B DIVISION,E,2,1779,1896,0.938291139240506
2020-12-01,B DIVISION,F,1,5925,6754,0.877257921231863
2020-12-01,B DIVISION,F,2,1714,1875,0.914133333333333
2020-12-01,B DIVISION,FS,1,5190,5192,0.999614791987673
2020-12-01,B DIVISION,FS,2,1894,1894,1.0
2020-12-01,B DIVISION,G,1,5782,6328,0.913716814159292
2020-12-01,B DIVISION,G,2,1870,2073,0.902074288470815
2020-12-01,B DIVISION,H,1,3233,3364,0.961058263971462
2020-12-01,B DIVISION,H,2,966,990,0.975757575757576
2020-12-01,B DIVISION,J,1,5572,6124,0.90986283474853
2020-12-01,B DIVISION,J,2,1827,2004,0.911676646706587
2020-12-01,B DIVISION,L,1,11033,11952,0.923109103078983
2020-12-01,B DIVISION,L,2,3735,3938,0.948450990350432
2020-12-01,B DIVISION,M,1,5553,5920,0.938006756756757
2020-12-01,B DIVISION,M,2,1653,1684,0.981591448931116
2020-12-01,B DIVISION,N,1,7917,9972,0.793922984356197
2020-12-01,B DIVISION,N,2,1498,1944,0.770576131687243
2020-12-01,B DIVISION,Q,1,5716,6917,0.826369813502964
2020-12-01,B DIVISION,Q,2,2060,2440,0.844262295081967
2020-12-01,B DIVISION,R,1,5478,6221,0.880565825429995
2020-12-01,B DIVISION,R,2,1769,1944,0.909979423868313
2021-01-01,A DIVISION,1,1,8790,9757,0.900891667520754
2021-01-01,A DIVISION,1,2,2912,3194,0.911709455228554
2021-01-01,A DIVISION,2,1,5504,6493,0.847682119205298
2021-01-01,A DIVISION,2,2,1869,2866,0.652128401953943
2021-01-01,A DIVISION,3,1,5059,5648,0.895715297450425
2021-01-01,A DIVISION,3,2,1774,2294,0.77332170880558
2021-01-01,A DIVISION,4,1,6578,7400,0.888918918918919
2021-01-01,A DIVISION,4,2,2430,2922,0.831622176591376
2021-01-01,A DIVISION,5,1,5798,6565,0.883168316831683
2021-01-01,A DIVISION,5,2,2022,2295,0.881045751633987
2021-01-01,A DIVISION,6,1,9996,11163,0.89545821015856
2021-01-01,A DIVISION,6,2,2997,3504,0.855308219178082
2021-01-01,A DIVISION,7,1,11840,12830,0.922837100545596
2021-01-01,A DIVISION,7,2,3500,3592,0.974387527839644
2021-01-01,A DIVISION,GS,2,3713,3724,0.997046186895811
2021-01-01,B DIVISION,A,1,6511,7500,0.868133333333333
2021-01-01,B DIVISION,A,2,2564,3048,0.841207349081365
2021-01-01,B DIVISION,B,1,3385,3920,0.863520408163265
2021-01-01,B DIVISION,C,1,2993,3240,0.923765432098765
2021-01-01,B DIVISION,C,2,1418,1710,0.829239766081871
2021-01-01,B DIVISION,D,1,4797,5480,0.87536496350365
2021-01-01,B DIVISION,D,2,2182,2376,0.918350168350168
2021-01-01,B DIVISION,E,1,6767,8224,0.82283560311284
2021-01-01,B DIVISION,E,2,2411,2518,0.957505957108816
2021-01-01,B DIVISION,F,1,5195,6095,0.85233798195242
2021-01-01,B DIVISION,F,2,1950,2292,0.850785340314136
2021-01-01,B DIVISION,FS,1,4718,4720,0.999576271186441
2021-01-01,B DIVISION,FS,2,2244,2318,0.968075927523727
2021-01-01,B DIVISION,G,1,5224,5600,0.932857142857143
2021-01-01,B DIVISION,G,2,2327,2536,0.917586750788644
2021-01-01,B DIVISION,H,1,3307,3360,0.98422619047619
2021-01-01,B DIVISION,H,2,1695,1709,0.991808074897601
2021-01-01,B DIVISION,J,1,5310,5580,0.951612903225806
2021-01-01,B DIVISION,J,2,2276,2452,0.928221859706362
2021-01-01,B DIVISION,L,1,10486,10918,0.960432313610551
2021-01-01,B DIVISION,L,2,4596,4882,0.94141745186399
2021-01-01,B DIVISION,M,1,4575,5400,0.847222222222222
2021-01-01,B DIVISION,M,2,2468,2493,0.989971921379864
2021-01-01,B DIVISION,N,1,7620,9120,0.835526315789474
2021-01-01,B DIVISION,N,2,2460,2872,0.856545961002786
2021-01-01,B DIVISION,Q,1,5464,6292,0.868404322949778
2021-01-01,B DIVISION,Q,2,2565,2984,0.859584450402145
2021-01-01,B DIVISION,R,1,4806,5660,0.849116607773852
2021-01-01,B DIVISION,R,2,2227,2376,0.937289562289562
2021-02-01,A DIVISION,1,1,7793,9068,0.859395677106308
2021-02-01,A DIVISION,1,2,3656,4176,0.875478927203065
2021-02-01,A DIVISION,2,1,4536,6137,0.739123350171093
2021-02-01,A DIVISION,2,2,1458,2276,0.640597539543058
2021-02-01,A DIVISION,3,1,4729,5735,0.824585876198779
2021-02-01,A DIVISION,3,2,1448,1886,0.767762460233298
2021-02-01,A DIVISION,4,1,5948,7188,0.827490261547023
2021-02-01,A DIVISION,4,2,1975,2418,0.816790736145575
2021-02-01,A DIVISION,5,1,5005,6234,0.802855309592557
2021-02-01,A DIVISION,5,2,1694,1885,0.89867374005305
2021-02-01,A DIVISION,6,1,8880,10537,0.84274461421657
2021-02-01,A DIVISION,6,2,2187,2558,0.854964816262705
2021-02-01,A DIVISION,7,1,10470,12197,0.858407805198
2021-02-01,A DIVISION,7,2,3110,3289,0.945576162967467
2021-02-01,A DIVISION,GS,1,5000,5012,0.997605746209098
2021-02-01,A DIVISION,GS,2,1910,1936,0.986570247933884
2021-02-01,B DIVISION,A,1,5182,7149,0.724856623303959
2021-02-01,B DIVISION,A,2,2039,2529,0.806247528667458
2021-02-01,B DIVISION,B,1,2607,3651,0.71405094494659
2021-02-01,B DIVISION,C,1,2542,3078,0.825860948667966
2021-02-01,B DIVISION,C,2,1038,1410,0.736170212765957
2021-02-01,B DIVISION,D,1,3870,5194,0.745090489025799
2021-02-01,B DIVISION,D,2,1709,1944,0.879115226337449
2021-02-01,B DIVISION,E,1,6647,7814,0.85065267468646
2021-02-01,B DIVISION,E,2,1785,1896,0.941455696202532
2021-02-01,B DIVISION,F,1,4770,5817,0.820010314595152
2021-02-01,B DIVISION,F,2,1619,1888,0.857521186440678
2021-02-01,B DIVISION,FS,1,4411,4484,0.983719892952721
2021-02-01,B DIVISION,FS,2,1914,1922,0.995837669094693
2021-02-01,B DIVISION,G,1,4562,5318,0.857841293719443
2021-02-01,B DIVISION,G,2,1911,2102,0.909134157944814
2021-02-01,B DIVISION,H,1,2805,3039,0.923000987166831
2021-02-01,B DIVISION,H,2,1344,1420,0.946478873239437
2021-02-01,B DIVISION,J,1,4417,5287,0.83544543219217
2021-02-01,B DIVISION,J,2,1746,2028,0.86094674556213
2021-02-01,B DIVISION,L,1,8939,10355,0.863254466441333
2021-02-01,B DIVISION,L,2,3043,3296,0.923240291262136
2021-02-01,B DIVISION,M,1,4451,5128,0.867979719188768
2021-02-01,B DIVISION,M,2,2005,2076,0.965799614643545
2021-02-01,B DIVISION,N,1,6527,8627,0.756578184768749
2021-02-01,B DIVISION,N,2,1728,2192,0.788321167883212
2021-02-01,B DIVISION,Q,1,4430,5991,0.739442497078952
2021-02-01,B DIVISION,Q,2,2358,2704,0.872041420118343
2021-02-01,B DIVISION,R,1,4512,5377,0.839129626185605
2021-02-01,B DIVISION,R,2,1807,1944,0.929526748971193
2021-03-01,A DIVISION,1,1,9705,10786,0.899777489338031
2021-03-01,A DIVISION,1,2,2107,2330,0.904291845493562
2021-03-01,A DIVISION,2,1,6262,7832,0.799540347293156
2021-03-01,A DIVISION,2,2,1285,1888,0.680614406779661
2021-03-01,A DIVISION,3,1,5469,6173,0.885954965170906
2021-03-01,A DIVISION,3,2,1158,1574,0.735705209656925
2021-03-01,A DIVISION,4,1,7401,8622,0.858385525400139
2021-03-01,A DIVISION,4,2,1821,2126,0.85653809971778
2021-03-01,A DIVISION,5,1,6618,7519,0.880170235403644
2021-03-01,A DIVISION,5,2,1255,1414,0.887553041018388
2021-03-01,A DIVISION,6,1,11274,12742,0.884790456757181
2021-03-01,A DIVISION,6,2,1951,2250,0.867111111111111
2021-03-01,A DIVISION,7,1,13990,14717,0.95060134538289
2021-03-01,A DIVISION,7,2,2521,2638,0.955648218347233
2021-03-01,A DIVISION,GS,1,11456,11486,0.997388124673516
2021-03-01,A DIVISION,GS,2,2350,2350,1.0
2021-03-01,B DIVISION,A,1,7107,8664,0.820290858725762
2021-03-01,B DIVISION,A,2,1704,2231,0.763783056925146
2021-03-01,B DIVISION,B,1,3701,4476,0.826854334226988
2021-03-01,B DIVISION,C,1,3382,3726,0.907675791733763
2021-03-01,B DIVISION,C,2,1013,1248,0.811698717948718
2021-03-01,B DIVISION,D,1,5399,6301,0.856848119346136
2021-03-01,B DIVISION,D,2,1522,1722,0.883855981416957
2021-03-01,B DIVISION,E,1,8531,9446,0.903133601524455
2021-03-01,B DIVISION,E,2,1643,1674,0.981481481481482
2021-03-01,B DIVISION,F,1,6163,7395,0.833400946585531
2021-03-01,B DIVISION,F,2,1478,1666,0.887154861944778
2021-03-01,B DIVISION,FS,1,5425,5428,0.999447310243184
2021-03-01,B DIVISION,FS,2,1690,1690,1.0
2021-03-01,B DIVISION,G,1,5834,6440,0.905900621118012
2021-03-01,B DIVISION,G,2,1668,1847,0.903086085544126
2021-03-01,B DIVISION,H,1,3255,3340,0.974550898203593
2021-03-01,B DIVISION,H,2,168,168,1.0
2021-03-01,B DIVISION,J,1,5913,6416,0.921602244389027
2021-03-01,B DIVISION,J,2,1571,1780,0.882584269662921
2021-03-01,B DIVISION,L,1,11964,12624,0.947718631178707
2021-03-01,B DIVISION,L,2,3236,3432,0.942890442890443
2021-03-01,B DIVISION,M,1,5707,6204,0.919890393294649
2021-03-01,B DIVISION,M,2,1771,1828,0.968818380743982
2021-03-01,B DIVISION,N,1,8828,10482,0.842205685937798
2021-03-01,B DIVISION,N,2,1486,1722,0.862950058072009
2021-03-01,B DIVISION,Q,1,6301,7324,0.860322228290552
